"Reid, M.E., Brien, D.L., and LaHusen, Richard G., Landslide monitoring data for the Cleveland Corral landslide near U.S. Highway 50, El Dorado County, California"
U.S. Geological Survey data release: https://doi.org/10.5066/P1P9DMFX
daily rainfall maxima and daily medians other sensors at toe station, 2002 - 2018
date,mid_downslope_extensometer_cm_mid_E2_B,mid_shallow_piezometer_cm_mid_P1,mid_deep_open_tube_piezometer_cm_mid_P2,mid_deep_driven_piezometer_cm_mid_P4,mid_upslope_mid_deep_driven_piezometer_cm_mid_P5,mid_downslope_mid_deep_driven_piezometer_cm_mid_P6,mid_precipitation_mm_mid_R
7/20/2016,2.7,-1.1,-1.3,,28.6,0.8,1175.18
7/21/2016,2.7,-0.9,-1.25,,27.8,0.8,1175.18
7/22/2016,2.7,-0.9,-1.2,,27,0.7,1175.18
7/23/2016,2.7,-0.9,-1.1,,26.1,0.7,1175.18
7/24/2016,2.7,-0.9,-1.2,,25.65,0.8,1175.18
7/25/2016,2.6,-0.9,-1.2,,25,0.8,1175.18
7/26/2016,2.5,-0.9,-1.2,,24.1,0.8,1175.18
7/27/2016,2.5,-0.9,-1.1,,23.3,0.8,1175.18
7/28/2016,2.5,-0.9,-1.1,,22.3,0.9,1175.18
7/29/2016,2.5,-0.9,-1.1,,21.3,0.9,1175.18
7/30/2016,2.5,-0.7,-1.1,,20.2,0.8,1175.18
7/31/2016,2.5,-0.7,-1.1,,19,0.8,1175.18
8/1/2016,2.5,-0.9,-1.1,,17.6,0.8,1175.18
8/2/2016,2.5,-0.7,-1.1,,15.9,0.8,1175.18
8/3/2016,2.5,-0.7,-1.1,,14.4,0.8,1175.18
8/4/2016,2.5,-0.7,-1.1,,13.3,0.8,1175.18
8/5/2016,2.7,-0.7,-1.1,,12.7,0.7,1175.18
8/6/2016,2.7,-0.7,-1.1,,11.9,0.7,1175.18
8/7/2016,2.7,-0.7,-1.1,,11.3,0.7,1175.18
8/8/2016,2.7,-0.7,-1.2,,10,0.8,1175.18
8/9/2016,2.7,-0.7,-1.2,,8.5,0.8,1175.18
8/10/2016,2.7,-0.7,-1.1,,6.8,0.8,1175.18
8/11/2016,2.5,-0.7,-1.1,,4.7,0.8,1175.18
8/12/2016,2.7,-0.7,-1.1,,2.2,0.8,1175.18
8/13/2016,2.5,-0.7,-1,,0.5,0.8,1175.18
8/14/2016,2.5,-0.4,-1,,-0.3,0.8,1175.18
8/15/2016,2.5,-0.4,-1.1,,-0.8,0.8,1175.18
8/16/2016,2.5,-0.4,-1,,0.1,0.9,1175.18
8/17/2016,2.5,-0.4,-1,,0.1,0.8,1175.18
8/18/2016,2.5,-0.4,-1,,0,0.8,1175.18
8/19/2016,2.5,-0.4,-1,,0,0.8,1175.18
8/20/2016,2.5,-0.4,-1,,0,0.8,1175.18
8/21/2016,2.5,-0.4,-1,,0.1,0.8,1175.18
8/22/2016,2.7,-0.4,-0.9,,0,0.7,1175.18
8/23/2016,2.7,-0.4,-0.9,,0,0.8,1175.18
8/24/2016,2.7,-0.3,-0.9,,0,0.7,1175.18
8/25/2016,2.7,-0.3,-0.9,,0,0.8,1175.18
8/26/2016,2.7,-0.4,-0.9,,0.1,0.8,1175.18
8/27/2016,2.7,-0.4,-0.9,,0,0.8,1175.18
8/28/2016,2.7,-0.4,-0.9,,0.1,0.8,1175.18
8/29/2016,2.7,-0.2,-0.9,,0,0.8,1175.18
8/30/2016,2.7,-0.2,-0.8,,0,0.8,1175.18
8/31/2016,2.7,-0.2,-0.8,,0,0.8,1175.18
9/1/2016,2.8,-0.2,-0.9,,0,0.6,1175.18
9/2/2016,2.9,-0.2,-0.8,,0.1,0.6,1175.18
9/3/2016,2.9,-0.2,-0.8,,0,0.6,1175.18
9/4/2016,3.1,-0.2,-0.8,,0,0.5,1175.18
9/5/2016,3.1,-0.2,-0.8,,0,0.5,1175.18
9/6/2016,3.1,-0.2,-0.8,,0,0.7,1175.18
9/7/2016,2.9,-0.2,-0.8,,0,0.8,1175.18
9/8/2016,2.9,-0.2,-0.8,,0,0.8,1175.18
9/9/2016,2.9,-0.2,-0.8,,0,0.7,1175.18
9/10/2016,2.9,-0.2,-0.8,,0,0.8,1175.18
9/11/2016,2.9,-0.2,-0.8,,0,0.7,1175.18
9/12/2016,3.1,-0.4,-0.8,,0,0.5,1175.18
9/13/2016,3.3,-0.2,-0.8,,0,0.5,1177.01
9/14/2016,3.3,-0.4,-0.8,,0,0.5,1177.01
9/15/2016,3.3,-0.2,-0.75,,0,0.5,1177.01
9/16/2016,3.1,-0.2,-0.8,,0,0.7,1177.01
9/17/2016,3.1,-0.2,-0.8,,0.1,0.7,1177.01
9/18/2016,2.9,-0.2,-0.8,,0,0.8,1177.01
9/19/2016,2.9,-0.2,-0.75,,0,0.7,1177.01
9/20/2016,2.9,-0.2,-0.8,,0,0.7,1177.01
9/21/2016,3.1,-0.2,-0.8,,0,0.5,1177.37
9/22/2016,3.6,-0.3,-0.75,,0,0.3,1177.92
9/23/2016,3.5,-0.2,-0.8,,0,0.45,1177.92
9/24/2016,3.3,-0.2,-0.7,,0,0.55,1177.92
9/25/2016,2.9,-0.2,-0.6,,0,0.8,1177.92
9/26/2016,2.9,-0.1,-0.7,,0,0.8,1177.92
9/27/2016,3.1,-0.2,-0.6,,0,0.65,1177.92
9/28/2016,3.1,-0.2,-0.6,,0,0.7,1177.92
9/29/2016,3.1,-0.2,-0.6,,0,0.7,1177.92
9/30/2016,3.3,-0.2,-0.6,,0,0.5,1177.92
10/1/2016,0,-0.2,-0.6,,0,0.5,0
10/2/2016,0.2,-0.2,-0.7,,0,0.3,7.86
10/3/2016,0.2,-0.2,-0.8,,0,0.3,8.6
10/4/2016,0.2,-0.2,-0.7,,-0.1,0.3,8.6
10/5/2016,0.2,-0.2,-0.65,,0,0.3,8.6
10/6/2016,0,-0.2,-0.6,,0,0.5,8.6
10/7/2016,-0.2,-0.2,-0.7,,-0.05,0.5,8.6
10/8/2016,-0.2,-0.2,-0.7,,0,0.5,8.6
10/9/2016,-0.4,-0.2,-0.6,,0,0.5,8.6
10/10/2016,-0.2,-0.2,-0.7,,-0.1,0.5,8.6
10/11/2016,-0.2,-0.4,-0.7,,0,0.5,8.6
10/12/2016,-0.2,-0.2,-0.7,,0,0.5,8.6
10/13/2016,-0.2,-0.4,-0.7,,0,0.5,8.6
10/14/2016,0,-0.2,-0.8,,0,0.3,36.58
10/15/2016,0,-0.2,-0.8,,-0.1,0.4,79.74
10/16/2016,0.8,0,-0.8,,0,0.4,171.18
10/17/2016,0.8,-0.9,-0.8,,0,0.3,171.54
10/18/2016,0.8,-1.1,-0.8,,0,0.3,171.54
10/19/2016,0.6,-1.1,-0.8,,-0.1,0.4,171.54
10/20/2016,0.6,0.6,-0.8,,0,0.5,171.54
10/21/2016,0.4,1.2,-0.8,,0,0.5,171.54
10/22/2016,0.4,1.2,-0.8,,0,0.5,171.54
10/23/2016,0.4,1.2,-0.75,,-0.1,0.5,171.54
10/24/2016,0.4,1.2,-0.8,,-0.1,0.4,173.19
10/25/2016,0.4,0.9,-0.9,,-0.1,0.4,174.65
10/26/2016,0.5,0.9,-0.8,,-0.1,0.45,174.65
10/27/2016,0.6,1.2,-0.8,,0,0.4,205.74
10/28/2016,0.4,1.2,-0.9,,0,0.5,243.78
10/29/2016,0.4,0.9,-0.9,,0,0.5,243.96
10/30/2016,0.6,0.9,-0.9,,0,0.3,285.66
10/31/2016,0.6,0.7,-1,,0,0.3,286.94
11/1/2016,0.6,0.7,-0.9,,0,0.3,292.24
11/2/2016,0.6,0.7,-0.95,,-0.1,0.3,292.24
11/3/2016,0.6,0.5,-0.8,,0,0.5,292.24
11/4/2016,0.4,0.7,-0.8,,0,0.5,292.24
11/5/2016,0.6,0.5,-0.8,,0,0.4,292.24
11/6/2016,0.4,0.5,-0.8,,0,0.35,292.24
11/7/2016,0.4,0.2,-0.8,,0,0.4,292.24
11/8/2016,0.2,0,-0.7,,0,0.5,292.24
11/9/2016,0.2,0,-0.8,,0,0.5,292.24
11/10/2016,0.2,-0.2,-0.8,,0,0.5,292.24
11/11/2016,0.2,-0.2,-0.8,,0,0.5,292.24
11/12/2016,0.2,-0.4,-0.8,,0,0.4,292.24
11/13/2016,0.2,-0.4,-0.8,,0,0.4,292.24
11/14/2016,0.2,-0.7,-0.8,,0.1,0.4,292.24
11/15/2016,0.2,-0.7,-0.8,,0,0.35,297.36
11/16/2016,0.4,0.2,-0.8,,,0.2,299.92
11/17/2016,0.6,0.35,-0.8,,,0.2,300.47
11/18/2016,0.4,0.35,-0.8,,,0.2,300.47
11/19/2016,0.6,0.2,-0.8,,0,0.2,311.08
11/20/2016,0.6,0.6,-0.9,,0,0.2,324.79
11/21/2016,0.6,0,-0.9,,0,0.2,331.93
11/22/2016,0.6,-0.2,-0.9,,-0.1,0.2,331.93
11/23/2016,0.6,0,-0.9,,0,0.2,344.18
11/24/2016,0.6,0,-0.9,,0,0.2,344.18
11/25/2016,0.6,0,-0.9,,0,0.2,344.18
11/26/2016,0.8,0,-0.9,,0,0.2,353.14
11/27/2016,1.2,0.8,-0.9,,0,0.15,383.87
11/28/2016,1.2,0.7,-0.9,,0,0.2,397.4
11/29/2016,1,0.7,-0.9,,0,0.2,397.58
11/30/2016,1,0.5,-1,,-0.05,0.2,397.58
12/1/2016,1,0.1,-1,,0,0.2,397.58
12/2/2016,1,-0.2,-0.9,,0,0.2,397.58
12/3/2016,0.8,-0.4,-1,,0,0.2,397.58
12/4/2016,0.8,-0.7,-1,,0,0.2,397.58
12/5/2016,0.8,-0.9,-0.9,,0,0.2,397.58
12/6/2016,1,-0.9,-0.9,,0,0.1,397.58
12/7/2016,0.8,-1.1,-0.9,,-0.1,0.1,398.5
12/8/2016,0.8,0.5,-1.1,,0,0.2,407.46
12/9/2016,0.8,0.2,-1.1,,-0.1,0.2,412.39
12/10/2016,0.8,47.8,-1.1,,0,0.3,505.11
12/11/2016,0.8,66.5,64.1,,0,0.2,505.11
12/12/2016,0.8,41.3,72.2,,0,0.2,505.11
12/13/2016,0.8,21.6,61.8,,0,0.2,506.39
12/14/2016,0.6,9.5,43.8,,0,0.2,506.58
12/15/2016,0.8,4,37.55,,0,0.3,582.11
12/16/2016,0.8,107.35,137.85,,0,0.15,593.63
12/17/2016,1,66.6,121.05,,0,0,596.19
12/18/2016,1,49.1,108.1,,-0.1,0.1,596.19
12/19/2016,0.8,34.4,94.45,,-0.1,0.1,596.19
12/20/2016,0.8,26.5,86,,-0.1,0.2,596.19
12/21/2016,0.6,19.7,82.3,,-0.1,0.3,596.19
12/22/2016,0.6,13.2,76.4,,0,0.3,596.19
12/23/2016,0.8,8.4,70.15,,0,0.1,614.84
12/24/2016,0.8,8.1,58.65,,0,0,619.23
12/25/2016,1,14.75,51.6,,0,0,620.51
12/26/2016,1,16.5,51.5,,0,0,621.06
12/27/2016,0.8,14.4,54.25,,0,0.2,621.06
12/28/2016,0.6,10.9,56.05,,0,0.3,621.06
12/29/2016,0.6,6.3,58.1,,0,0.3,621.06
12/30/2016,0.6,3,59.1,,0,0.2,621.06
12/31/2016,0.8,0,58.4,,0,0.2,621.06
1/1/2017,0.8,-3,54.9,,0,0.1,621.06
1/2/2017,0.8,-3,51.4,,0,0,622.52
1/3/2017,1.6,-3.2,45.7,,0,0,668.98
1/4/2017,1.2,134.6,121.65,,0,0.2,781.26
1/5/2017,1.2,124.8,204.7,,0,0.1,789.86
1/6/2017,1,98.6,200.7,,0,0.1,789.86
1/7/2017,1,82.6,185.4,,-0.1,0.2,819.85
1/8/2017,0.8,139,217.9,,-0.1,0.3,907.08
1/9/2017,1,134.45,240.2,,-0.05,0.2,959.02
1/10/2017,1.2,145.5,247.9,,0,0.2,1065.09
1/11/2017,1.2,138.8,252.5,,0,0.1,1099.47
1/12/2017,1.2,129.5,243.1,,0,0.1,1115.02
1/13/2017,,126.9,235.1,,0,0.2,1128.74
1/14/2017,,126.9,236.2,,-0.1,0.2,1129.28
1/15/2017,,122,235.6,,0,0.2,1129.28
1/16/2017,,112.3,229.4,,0,0.2,1129.28
1/17/2017,,101.9,220.9,,0,0.2,1129.28
1/18/2017,,100.35,216.05,,-0.1,0.2,1160.92
1/19/2017,,133.2,237.75,,0,0.1,1175.74
1/20/2017,,135.15,254.3,,9.1,0.1,1202.8
1/21/2017,,132.5,245.9,,17.15,0,1217.07
1/22/2017,,138.55,253.85,,22.15,0.1,1273.94
1/23/2017,,134.1,257,,29.8,0.05,1283.45
1/24/2017,,133.9,254.3,,35.7,0,1305.76
1/25/2017,1.6,133.6,253.4,,41.3,0,1309.6
1/26/2017,1.4,133.3,255.5,,46.8,0.1,1310.15
1/27/2017,1,134.45,257,,52.75,0.15,1310.15
1/28/2017,1,136,260.85,,58.8,0.2,1310.15
1/29/2017,0.8,136.4,266,,65.25,0.2,1310.15
1/30/2017,0.8,136.2,270.1,,72.4,0.25,1310.15
1/31/2017,0.4,135.5,271.5,,80,0.3,1310.15
2/1/2017,0.4,135,272.9,,87.45,0.3,1310.15
2/2/2017,0.4,135.5,271.5,,94.45,0.2,1315.27
2/3/2017,0.4,139.9,274.1,,102,0.2,1343.99
2/4/2017,0.4,138.5,273.5,,108.3,0.2,1352.03
2/5/2017,0.4,137.1,276.75,,115.25,0.2,1359.16
2/6/2017,0.4,145.8,279.35,,123.1,0.2,1414.39
2/7/2017,0.4,149.7,284.15,,129.3,0.3,1492.85
2/8/2017,0.4,145.6,281.5,,133.3,0.3,1548.45
2/9/2017,0.4,140.6,284.7,,138.7,0.3,1604.59
2/10/2017,0.4,150.1,288.1,,144.9,0.2,1652.87
2/11/2017,0.4,136,282.05,,148.05,0.2,1653.05
2/12/2017,0.4,129.7,274.1,,153,0.35,1653.05
2/13/2017,0.4,127.8,270.7,,156.5,0.3,1653.05
2/14/2017,0.2,126,268.15,,160.4,0.3,1653.05
2/15/2017,0.2,127.8,266.7,,163.3,0.4,1653.05
2/16/2017,0.2,130.4,271.2,,167.2,0.3,1664.76
2/17/2017,0.4,132.6,281.15,,171.3,0.2,1673.54
2/18/2017,0.2,127.8,275.1,,176.6,0.3,1678.84
2/19/2017,0.4,127.2,265.7,,180.15,0.2,1683.78
2/20/2017,0.4,149.2,267.3,,181.1,0.25,1777.96
2/21/2017,0.4,147.1,279.2,,182.3,0.2,1821.49
2/22/2017,,137.95,282.4,,183.7,0.2,1842.33
2/23/2017,0.8,131.6,279.2,,186,0.1,1853.67
2/24/2017,0.8,127.6,274.1,,188.15,0.1,1856.96
2/25/2017,0.6,126.7,273.2,,190.4,0.2,1856.96
2/26/2017,0.6,125.8,274.5,,193.1,0.2,1856.96
2/27/2017,0.8,128.5,273.8,,195.9,0.1,1870.5
2/28/2017,0.6,121.4,268.25,,197.6,0.15,1870.5
3/1/2017,0.4,121.4,261.4,,198.2,0.2,1870.5
3/2/2017,0.2,122,262.25,,198.6,0.3,1870.5
3/3/2017,0.2,122.15,267.15,,199.8,0.3,1870.5
3/4/2017,0.2,121.7,270.5,,201.9,0.2,1878.54
3/5/2017,0.4,131.3,274.4,,204.15,0.1,1895
3/6/2017,,124.4,266.6,,205.4,0.2,1895.19
3/7/2017,0.8,127.05,265.15,,205.5,0.2,1904.33
3/8/2017,0.6,128.9,268.2,,206.2,0.3,1904.33
3/9/2017,0.2,125.1,271.3,,207,0.5,1904.33
3/10/2017,0.2,124.4,270.4,,207.9,11.6,1904.33
3/11/2017,0,122,269.4,,209.4,30.35,1904.33
3/12/2017,0,119.5,267.7,,210.6,47.35,1904.33
3/13/2017,-0.2,116.9,266.7,,211.9,59.1,1904.33
3/14/2017,-0.4,116.45,265.8,,213,69.4,1904.33
3/15/2017,-0.2,115.8,264.7,,213.9,78.7,1904.33
3/16/2017,-0.4,115.6,262.7,,214.9,86.15,1904.33
3/17/2017,-0.4,115.1,263.3,,216.4,96.4,1904.33
3/18/2017,-0.2,115.6,263.3,,217.6,104.85,1904.33
3/19/2017,-0.2,114.9,262.95,,219.3,110.75,1904.33
3/20/2017,0,115.6,264,,221,117.8,1909.63
3/21/2017,0.2,139.4,270.5,,222.7,123.75,1943.65
3/22/2017,0.6,137.6,276.8,,224.5,126.7,1961.94
3/23/2017,0.4,127.8,277.8,,226.65,129.7,1961.94
3/24/2017,0.4,136,277.45,,227.9,132.9,1977.85
3/25/2017,0.4,136.2,284.6,,230.4,141.3,1983.33
3/26/2017,0.4,129.2,285.6,,232.7,148,1987.17
3/27/2017,0.4,134.3,285.4,,235.5,152.1,1991.93
3/28/2017,0.2,126.2,284.8,,238.3,155.2,1991.93
3/29/2017,-0.2,125.1,283.4,,241.2,157.9,1991.93
3/30/2017,0,129.5,286.9,,244.3,164.8,2004.18
3/31/2017,0,123.2,287.85,,247.8,169.6,2004.18
4/1/2017,-0.2,120.9,282.9,,251.9,169.3,2004.18
4/2/2017,-0.2,120,284.15,,255.3,169.7,2004.18
4/3/2017,-0.2,117.6,285.7,,258.8,172.9,2004.18
4/4/2017,-0.2,115.8,283.6,,262,172,2004.18
4/5/2017,-0.2,114.75,280.75,,264.9,171.4,2004.18
4/6/2017,0,115.6,282.9,,267.8,175.6,2027.41
4/7/2017,0,138.1,295.1,,272.5,181.8,2052.46
4/8/2017,0.2,140.4,299.25,,276.2,183.7,2078.07
4/9/2017,0,128.1,298.4,,278.2,184.6,2078.07
4/10/2017,0,124.4,297.7,,281,190.8,2078.07
4/11/2017,0,124.8,299.8,,286,201.2,2078.61
4/12/2017,0,124.95,300.9,,287.9,209.15,2109.34
4/13/2017,0.4,144.3,306,,290.7,214.9,2145
4/14/2017,0.4,131.6,306,,294.25,215.95,2147.19
4/15/2017,0.2,124.95,306,,295.9,221.75,2147.19
4/16/2017,0.4,123,304.3,,,228.2,2161.46
4/17/2017,0.4,136.3,305.7,,,230.4,2183.22
4/18/2017,0.4,137,306,,,232.9,2196.21
4/19/2017,0.4,126,306,,,233.7,2196.21
4/20/2017,0.4,124.1,303.2,,,235.3,2198.04
4/21/2017,0.2,120.9,302.8,,,241.1,2198.04
4/22/2017,0.4,121.25,303.1,,,246,2198.04
4/23/2017,0.4,120.7,303.1,,,249.2,2198.04
4/24/2017,0.8,123.9,301,,,248.9,2203.89
4/25/2017,1,121.6,300.35,,325.7,249.2,2203.89
4/26/2017,1,123,299.6,,328.3,249.6,2206.08
4/27/2017,1.2,120.9,300.4,,326.9,251.75,2206.08
4/28/2017,1.4,120.1,300.05,,327.1,252.1,2206.08
4/29/2017,1.3,118.45,296.3,,327.7,249.6,2206.08
4/30/2017,1.2,117.4,294.3,,328.1,248.3,2206.08
5/1/2017,1.2,116.45,295.4,,327.9,250.2,2206.08
5/2/2017,1,113,294.9,,328.6,251.7,2206.08
5/3/2017,0.9,108.4,292.1,,329.3,251,2206.08
5/4/2017,1,104.2,286.9,,329.4,250,2206.08
5/5/2017,1,101.2,285.35,,330.1,251.5,2206.08
5/6/2017,1.8,102.2,277,,330.9,254.1,2210.84
5/7/2017,1.4,111.6,276.5,,331.7,253.2,2211.02
5/8/2017,1.4,104.1,273.8,,331.2,245.9,2211.02
5/9/2017,1.4,98.8,271.7,,330.85,244.3,2211.02
5/10/2017,1.3,94.4,264.8,,329.9,242,2211.02
5/11/2017,1.4,91.2,260.2,,328.7,236.8,2211.02
5/12/2017,1.4,88.9,259.55,,326.8,236.8,2211.39
5/13/2017,1.6,86.6,258.4,,325.1,237.6,2211.39
5/14/2017,1.6,84,258.3,,324.3,239.85,2211.39
5/15/2017,1.8,80.8,255.15,,323.5,238.8,2220.71
5/16/2017,2.1,86.1,248.8,,322.2,233.1,2226.56
5/17/2017,1.8,89.3,249.7,,320.7,230.8,2228.03
5/18/2017,1.6,88.4,250.8,,318.9,229.3,2228.03
5/19/2017,1.6,84.6,249.8,,317.05,227.5,2228.03
5/20/2017,1.4,79.1,247.6,,315.5,226.2,2228.03
5/21/2017,1.4,75.6,245.1,,313.3,225.1,2228.03
5/22/2017,1.2,71.9,238.25,,311.7,222.8,2228.03
5/23/2017,1.2,68.6,236.7,,309.7,221.1,2228.03
5/24/2017,1.4,66.4,237.85,,308.1,222.8,2228.03
5/25/2017,1.4,64,237.1,,307.2,225,2228.03
5/26/2017,1.6,60.3,229.7,,306.3,219,2228.03
5/27/2017,1.4,58.2,224.8,,304.4,211.05,2228.03
5/28/2017,1.4,55.9,222.6,,302,206.7,2228.03
5/29/2017,1.4,54.1,223.4,,299.4,206.15,2232.85
5/30/2017,1.4,51.8,222.6,,297.1,205.7,2232.85
5/31/2017,1.6,49,220,,295.1,204,2232.85
6/1/2017,1.4,46.9,217,,292.5,200.9,2232.85
6/2/2017,1.4,44.1,213.9,,290.2,197.15,2232.85
6/3/2017,1.4,41.8,212,,287.7,194.3,2232.85
6/4/2017,1.4,39.5,210.2,,285,191.8,2232.85
6/5/2017,1.4,36.7,207.75,,282.6,188.35,2232.85
6/6/2017,1.4,33.9,205.5,,279.7,184.8,2232.85
6/7/2017,1.4,31.6,203.6,,277.3,181.9,2232.85
6/8/2017,1.6,27.9,190.8,,273.9,177.8,2234.89
6/9/2017,1.8,26.5,192.4,,270.9,174.7,2240.47
6/10/2017,1.6,24.6,191,,268.4,173.5,2240.47
6/11/2017,1.8,22.3,189.3,,265.6,172.2,2247.08
6/12/2017,2.1,18.8,181.25,,262.9,164.65,2250.38
6/13/2017,1.6,17.9,180.1,,259.2,161.3,2250.38
6/14/2017,1.4,15.6,179,,255.5,160.45,2250.38
6/15/2017,1.4,11.8,174.95,,251.9,157.25,2250.38
6/16/2017,1.2,9.3,172.8,,248.15,154.15,2250.38
6/17/2017,1.2,6.5,171.6,,245,152.2,2250.38
6/18/2017,1,3.7,171.1,,242.3,150.9,2250.38
6/19/2017,1,-0.2,168,,239.1,146.9,2250.38
6/20/2017,1,-3.2,163.1,,235.85,141.15,2250.38
6/21/2017,1,-4.4,160.1,,232.8,137.9,2250.38
6/22/2017,0.8,-5.8,148.5,,230.2,134.35,2250.38
6/23/2017,0.8,-6.9,146.3,,226.9,126.2,2250.38
6/24/2017,0.8,-7.2,143.3,,223.4,119.95,2250.38
6/25/2017,0.8,-7.6,138.25,,219.7,114.3,2250.38
6/26/2017,0.9,-8.1,136.1,,215.85,109.65,2250.38
6/27/2017,1,-7.4,133.9,,212.7,106.3,2250.38
6/28/2017,1,-7.4,130.95,,209.1,103.95,2250.38
6/29/2017,1,-7.4,126,,205.3,98.85,2250.38
6/30/2017,1,-6.9,121.5,,201.4,95.1,2250.38
7/1/2017,1,-7.2,114.8,,197.7,92.7,2250.38
7/2/2017,1,-7.2,111.5,,194.2,88.3,2250.38
7/3/2017,1,-7.2,106.45,,190,81.5,2250.38
7/4/2017,1,-7.2,102.4,,185.7,77.4,2250.38
7/5/2017,1,-7.05,98.65,,181.65,73.15,2250.38
7/6/2017,0.8,-7.05,94.5,,177.3,67.95,2250.38
7/7/2017,0.8,-6.9,92.5,,172.8,64.6,2250.38
7/8/2017,0.8,-6.7,88.1,,168.8,63.7,2250.38
7/9/2017,0.8,-7.2,86.4,,165.1,59.5,2250.38
7/10/2017,0.8,-6.7,83.5,,161.3,55.3,2250.38
7/11/2017,0.8,-6.7,81.2,,157.6,51.8,2250.38
7/12/2017,0.8,-7.2,77.2,,153.9,48,2250.38
7/13/2017,0.8,-6.7,73.4,,149.95,42.6,2250.38
7/14/2017,0.8,-6.7,70.15,,145.9,38.45,2250.38
7/15/2017,0.8,-6.7,65.2,,141.6,34.6,2250.38
7/16/2017,0.8,-6.9,63.55,,137.8,32.7,2250.38
7/17/2017,0.8,-6.8,61.2,,134.2,30.7,2250.38
7/18/2017,0.8,-6.7,49.9,,130.3,26.5,2250.38
7/19/2017,0.8,-7.05,48.7,,126.7,22.55,2250.38
7/20/2017,1,-6.9,45.5,,122.6,19.4,2250.38
7/21/2017,0.8,-6,44.5,,119,17.6,2250.38
7/22/2017,0.8,-6.6,43.3,,115.5,14.5,2250.38
7/23/2017,0.8,-6.5,41.1,,111.9,11.9,2250.38
7/24/2017,0.8,-6.5,38.5,,108.7,9.4,2250.38
7/25/2017,0.8,-6.2,30.8,,105.1,4.85,2250.38
7/26/2017,0.8,-6.35,26.4,,101.3,0.2,2250.38
7/27/2017,0.8,-6.7,26.55,,97.1,0.3,2250.38
7/28/2017,0.8,-6.35,25.15,,93.4,0.5,2250.38
7/29/2017,0.8,-6.5,23.1,,90,0.75,2250.38
7/30/2017,0.7,-6.7,21.9,,86.3,0.9,2250.38
7/31/2017,0.6,-6.2,19.4,,82.4,0.9,2250.38
8/1/2017,0.6,-6.5,17.1,,78.9,0.9,2250.38
8/2/2017,0.8,-6.2,15.25,,75.5,0.9,2250.38
8/3/2017,0.6,-6.5,12.5,,72.2,0.9,2250.38
8/4/2017,0.8,-6.7,10.6,,68.7,0.9,2250.38
8/5/2017,1,-6,8.3,,64.8,0.9,2250.38
8/6/2017,0.8,-6.2,6.5,,61.9,0.9,2250.38
8/7/2017,0.8,-6.5,4.1,,58.9,0.8,2250.38
8/8/2017,0.8,-6.2,2.7,,55.6,0.8,2250.38
8/9/2017,0.8,-5.8,0.75,,52.6,0.8,2250.38
8/10/2017,0.8,-6.7,-0.8,,49.6,0.9,2250.38
8/11/2017,0.8,-6.5,-0.9,,46.4,0.8,2250.38
8/12/2017,0.8,-5.8,-0.9,,43.6,0.85,2250.38
8/13/2017,0.8,-5.45,-0.85,,40.8,0.8,2250.38
8/14/2017,1,-6,-0.8,,38.2,0.8,2250.38
8/15/2017,1,-6.2,-0.9,,35.6,0.8,2250.38
8/16/2017,0.8,-6.2,-0.85,,33,0.85,2250.38
8/17/2017,0.8,-6.2,-0.9,,30.2,0.85,2250.38
8/18/2017,0.8,-6,-0.9,,27.2,0.9,2250.38
8/19/2017,0.8,-5.8,-0.9,,24.4,0.9,2250.38
8/20/2017,0.8,-6,-0.9,,22,0.9,2252.92
8/21/2017,1,-6,-0.9,,18.4,0.8,2252.92
8/22/2017,0.8,-3.5,-1,,16.4,0.9,2252.92
8/23/2017,0.9,-3.5,-0.95,,13.9,0.9,2252.92
8/24/2017,0.9,-4.2,-0.9,,10.6,0.9,2252.92
8/25/2017,0.8,-4.2,-0.9,,5.1,0.9,2252.92
8/26/2017,0.8,-4.9,-1,,-0.2,0.9,2252.92
8/27/2017,0.8,-3,-1,,0.1,1,2252.92
8/28/2017,0.6,-2.3,-0.9,,0.2,1,2252.92
8/29/2017,0.7,-0.2,-0.9,,0.15,1,2252.92
8/30/2017,0.8,0,-0.9,,0.2,0.95,2252.92
8/31/2017,0.6,0,-0.9,,0.1,0.9,2252.92
9/1/2017,0.8,0.2,-0.9,,0.2,0.95,2252.92
9/2/2017,0.6,0,-1,,0.1,1,2252.92
9/3/2017,0.6,0.2,-1,,0.2,1,2252.92
9/4/2017,0.8,0,-0.9,,0.2,1,2252.92
9/5/2017,1,0,-1,,0.2,0.8,2255.46
9/6/2017,1,0,-1.1,,0.2,0.9,2255.46
9/7/2017,1,0.2,-1,,0.2,0.9,2255.46
9/8/2017,1.2,0,-1,,0.2,0.8,2255.97
9/9/2017,1,0.2,-1.05,,0.2,0.8,2255.97
9/10/2017,1,0,-1.1,,0.2,0.9,2255.97
9/11/2017,1,0.2,-1.1,,0.2,0.9,2257.24
9/12/2017,1,0.2,-1.05,,0.2,0.9,2257.24
9/13/2017,1,0.2,-1.1,,0.2,0.8,2257.24
9/14/2017,1.2,0.2,-1,,0.2,0.7,2257.24
9/15/2017,1.2,0.2,-1.1,,0.2,0.7,2257.24
9/16/2017,1.3,0.2,-1.1,,0.4,0.7,2257.24
9/17/2017,1.4,0.2,-1.1,,0.2,0.8,2257.24
9/18/2017,1.4,0.2,-1.1,,0.2,0.7,2257.24
9/19/2017,1.4,0,-1.1,,0.4,0.6,2257.24
